"popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","country","electronic","jazz","pop","r_n_b","rock","classical","metal","other","world","latin","acoustic",".pred"
49,226826,"False",0.444,0.771,0,-4.607,1,0.0485,0.13,0,0.273,0.45,148.028,4,0,0,0,1,0,0,0,0,0,0,0,1,43.5979403271758
29,214560,"False",0.427,0.695,2,-5.378,1,0.0343,0.487,0,0.0836,0.368,160.142,4,0,0,0,1,0,0,0,0,0,0,0,1,43.6560516155063
0,216093,"False",0.57,0.427,6,-5.873,1,0.0296,0.368,1.73e-05,0.156,0.186,98.995,4,0,0,0,1,0,0,0,0,0,0,0,1,45.025016587249
32,245726,"False",0.401,0.546,11,-5.846,0,0.0319,0.395,5.03e-05,0.12,0.15,89.331,4,0,0,0,1,0,0,0,0,0,0,0,1,44.6885750800142
35,172857,"True",0.759,0.275,0,-10.707,1,0.0626,0.81,0,0.177,0.457,73.553,4,0,0,0,1,0,0,0,0,0,0,0,1,46.1723288462967
47,216040,"False",0.61,0.796,10,-5.431,1,0.0656,0.0365,0,0.274,0.51,159.944,4,0,0,0,1,0,0,0,0,0,0,0,1,46.621121774806
49,201861,"False",0.637,0.46,3,-9.07,1,0.0384,0.855,4.8e-05,0.114,0.345,93.955,4,0,0,0,1,0,0,0,0,0,0,0,1,43.4226173569332
45,164786,"False",0.328,0.53,5,-8.124,1,0.0509,0.0602,0,0.057,0.753,162.031,4,0,0,0,1,0,0,0,0,0,0,0,1,35.685803070609
54,218502,"False",0.546,0.411,2,-9.308,1,0.0475,0.701,9.73e-05,0.0955,0.528,79.785,4,0,0,0,1,0,0,0,0,0,0,0,1,42.789633319031
27,182306,"False",0.625,0.776,9,-7.354,1,0.0354,0.0299,0,0.23,0.617,88.002,4,0,0,0,1,0,0,0,0,0,0,0,1,39.3997053316086
41,219640,"False",0.594,0.744,6,-10.096,0,0.0304,0.648,0.00305,0.261,0.778,102.344,4,0,0,0,1,0,0,0,0,0,0,0,1,38.5479139927143
51,233626,"False",0.381,0.334,7,-11.36,1,0.0271,0.202,0.000203,0.411,0.171,102.632,4,0,0,0,1,0,0,0,0,0,0,0,1,40.9315999506613
58,189282,"False",0.545,0.642,10,-7.344,1,0.0279,0.517,1.75e-06,0.116,0.555,78.51,4,0,0,0,1,0,0,0,0,0,0,0,1,43.5274875609046
27,212960,"False",0.615,0.312,2,-10.054,1,0.0301,0.727,8.29e-05,0.256,0.354,135.145,4,0,0,0,1,0,0,0,0,0,0,0,1,43.2808381703194
27,294853,"False",0.664,0.45,1,-7.007,1,0.0257,0.781,1.71e-05,0.311,0.26,83.987,4,0,0,0,1,0,0,0,0,0,0,0,1,44.0255057623413
28,179920,"False",0.466,0.421,7,-7.428,1,0.0318,0.00798,1.09e-05,0.0717,0.788,146.791,4,0,0,0,1,0,0,0,0,0,0,0,1,38.5247267789205
28,175046,"False",0.583,0.534,2,-11.147,0,0.0411,0.569,0,0.351,0.943,123.094,4,0,0,0,1,0,0,0,0,0,0,0,1,39.7880666268941
28,258866,"False",0.577,0.453,2,-8.77,1,0.0489,0.395,0,0.176,0.51,132.944,4,0,0,0,1,0,0,0,0,0,0,0,1,43.4462198848069
45,318439,"False",0.483,0.806,7,-5.111,0,0.0321,0.0881,0.000895,0.0991,0.19,147.049,4,0,0,0,1,0,0,0,0,0,0,0,1,44.4924576760528
35,256760,"False",0.505,0.835,5,-4.301,1,0.0296,0.46,0.000352,0.165,0.484,144.171,4,0,0,0,1,0,0,0,0,0,0,0,1,39.0113628646744
48,167186,"False",0.474,0.0699,0,-27.372,1,0.038,0.992,0.898,0.116,0.243,114.606,4,0,0,0,1,0,0,0,0,0,0,0,1,48.7236903549255
42,217898,"False",0.614,0.517,2,-6.205,1,0.0302,0.747,0,0.134,0.424,133.868,4,0,0,0,1,0,0,0,0,0,0,0,1,44.3450831601062
16,240640,"False",0.543,0.329,4,-9.46,1,0.0449,0.69,0,0.112,0.141,136.549,3,0,0,0,1,0,0,0,0,0,0,0,1,47.3899096348809
52,317133,"False",0.654,0.316,0,-18.692,0,0.041,0.786,0.0563,0.131,0.697,94.485,4,0,0,0,1,0,0,0,0,0,0,0,1,41.6442729766023
50,186143,"False",0.444,0.44,8,-11.076,1,0.0391,0.741,2e-05,0.102,0.339,76.959,1,0,0,0,1,0,0,0,0,0,0,0,1,40.1062908332899
27,89760,"False",0.673,0.637,3,-7.546,1,0.0281,0.295,0.000383,0.184,0.541,105.043,4,0,0,0,1,0,0,0,0,0,0,0,1,38.8211965880781
29,91893,"False",0.5,0.764,4,-7.834,1,0.0626,0.168,0,0.226,0.966,126.899,4,0,0,0,1,0,0,0,0,0,0,0,1,33.1774227250651
43,200227,"False",0.605,0.396,1,-7.586,1,0.0667,0.387,0,0.0556,0.325,132.08,4,0,0,0,1,0,0,0,0,0,0,0,1,40.5156555013903
48,202928,"False",0.545,0.169,6,-10.145,1,0.0457,0.953,0,0.152,0.291,138.199,4,0,0,0,1,0,0,0,0,0,0,0,1,43.3382321501254
48,306853,"False",0.277,0.198,7,-11.923,1,0.0306,0.498,0.00623,0.0984,0.134,149.937,3,0,0,0,1,0,0,0,0,0,0,0,1,43.7163483307747
59,162040,"False",0.676,0.334,5,-10.572,1,0.0508,0.862,0,0.32,0.867,158,4,0,0,0,1,0,0,0,0,0,0,0,1,39.0613148967378
26,199866,"False",0.673,0.424,8,-11.49,1,0.0305,0.3,0,0.229,0.709,115.038,4,0,0,0,1,0,0,0,0,0,0,0,1,41.0282781960456
26,306092,"False",0.696,0.379,0,-9.724,1,0.0284,0.772,1.55e-06,0.101,0.359,112.967,4,0,0,0,1,0,0,0,0,0,0,0,1,44.9819760051133
50,135320,"False",0.467,0.855,4,-5.375,1,0.0515,0.174,9.32e-06,0.11,0.565,135.813,4,0,0,0,1,0,0,0,0,0,0,0,1,37.0713828025265
26,88626,"False",0.548,0.666,4,-2.277,1,0.036,0.281,0,0.231,0.582,98.806,4,0,0,0,1,0,0,0,0,0,0,0,1,36.4595526463483
57,247683,"False",0.627,0.246,1,-11.41,1,0.0342,0.788,0,0.118,0.52,141.303,4,0,0,0,1,0,0,0,0,0,0,0,1,45.4632411369636
45,209669,"False",0.699,0.189,1,-11.421,1,0.0469,0.944,0,0.103,0.328,129.794,4,0,0,0,1,0,0,0,0,0,0,0,1,45.9785185899956
44,216841,"False",0.421,0.107,6,-15.191,1,0.0335,0.948,0,0.0881,0.118,104.218,4,0,0,0,1,0,0,0,0,0,0,0,1,44.6553221307489
56,259558,"False",0.354,0.206,0,-11.799,1,0.0365,0.779,0.00021,0.0959,0.202,139.056,4,0,0,0,1,0,0,0,0,0,0,0,1,44.2503803611465
26,177613,"False",0.417,0.264,7,-10.353,1,0.0328,0.279,0,0.0966,0.501,86.328,4,0,0,0,1,0,0,0,0,0,0,0,1,42.117490302485
26,258271,"False",0.6,0.65,11,-5.127,1,0.0282,0.00921,0.0469,0.0781,0.49,139.975,3,0,0,0,1,0,0,0,0,0,0,0,1,42.2432163326046
47,217400,"False",0.379,0.53,7,-7.229,1,0.0355,0.468,0.000216,0.0818,0.577,62.06,4,0,0,0,1,0,0,0,0,0,0,0,1,36.8577040814875
26,149610,"False",0.351,0.109,7,-11.997,0,0.0435,0.879,0,0.158,0.64,76.851,4,0,0,0,1,0,0,0,0,0,0,0,1,36.8606105515621
27,163013,"True",0.638,0.543,2,-9.678,1,0.0432,0.636,0.01,0.355,0.922,140.864,4,0,0,0,1,0,0,0,0,0,0,0,1,36.7337909931402
27,104200,"False",0.582,0.437,7,-7.047,1,0.0524,0.451,0,0.149,0.922,130.467,3,0,0,0,1,0,0,0,0,0,0,0,1,33.2944228168273
42,170712,"False",0.444,0.316,2,-7.751,1,0.0429,0.841,0,0.138,0.571,201.64,4,0,0,0,1,0,0,0,0,0,0,0,1,40.0056149586466
44,211360,"False",0.309,0.159,7,-13.101,1,0.0315,0.912,0.000264,0.1,0.139,87.493,4,0,0,0,1,0,0,0,0,0,0,0,1,42.4324317414151
27,209200,"False",0.512,0.884,4,-4.09,1,0.0368,5.53e-06,0,0.123,0.48,124.003,4,0,0,0,1,0,0,0,0,0,0,0,1,37.697521095081
56,210186,"False",0.737,0.295,0,-7.179,1,0.0332,0.83,0,0.0984,0.369,107.107,4,0,0,0,1,0,0,0,0,0,0,0,1,48.297207034608
26,246773,"False",0.675,0.366,2,-13.493,1,0.0759,0.719,0.00105,0.191,0.411,72.662,4,0,0,0,1,0,0,0,0,0,0,0,1,40.9226526329528
44,230186,"False",0.602,0.404,2,-7.344,1,0.0272,0.31,0,0.14,0.243,83.054,4,0,0,0,1,0,0,0,0,0,0,0,1,47.2283301858272
24,180000,"False",0.556,0.511,3,-5.425,1,0.0298,0.782,4.54e-05,0.0989,0.537,81.613,4,0,0,0,1,0,0,0,0,0,0,0,1,42.0662019890274
25,209530,"False",0.503,0.354,0,-7.493,1,0.0329,0.938,0,0.0987,0.372,72.295,3,0,0,0,1,0,0,0,0,0,0,0,1,43.8738930911954
47,72167,"False",0.426,0.0812,4,-21.651,0,0.0843,0.948,0.889,0.107,0.243,85.204,5,0,0,0,1,0,0,0,0,0,0,0,1,39.7789551529197
45,206653,"False",0.543,0.638,7,-6.875,1,0.0258,0.103,0.000232,0.132,0.481,102.719,4,0,0,0,1,0,0,0,0,0,0,0,1,41.7644094735674
50,221786,"False",0.213,0.185,4,-10.929,0,0.0327,0.757,8.54e-05,0.111,0.182,72.844,5,0,0,0,1,0,0,0,0,0,0,0,1,36.9356778985998
25,372600,"False",0.542,0.0325,11,-18.346,1,0.0452,0.964,0.000855,0.105,0.288,131.935,4,0,0,0,1,0,0,0,0,0,0,0,1,39.5511644688217
26,260893,"False",0.762,0.805,2,-4.696,0,0.0358,0.283,0,0.106,0.963,116.141,4,0,0,0,1,0,0,0,0,0,0,0,1,41.2410279722071
25,305866,"False",0.568,0.24,7,-13.851,1,0.0292,0.902,0.099,0.111,0.508,94.933,4,0,0,0,1,0,0,0,0,0,0,0,1,42.8716435605774
26,216584,"False",0.483,0.219,0,-13.27,1,0.0482,0.972,0,0.116,0.641,149.581,4,0,0,0,1,0,0,0,0,0,0,0,1,41.3412535538654
26,220213,"False",0.633,0.647,4,-6.348,0,0.0318,0.133,0.00021,0.0858,0.775,150.805,4,0,0,0,1,0,0,0,0,0,0,0,1,37.7863375751071
25,261000,"False",0.479,0.285,1,-12.619,0,0.0327,0.942,0.0437,0.111,0.618,104.933,4,0,0,0,1,0,0,0,0,0,0,0,1,42.8139277709949
26,340266,"False",0.608,0.61,11,-13.99,0,0.0702,0.0278,0.335,0.0369,0.669,121.275,4,0,0,0,1,0,0,0,0,0,0,0,1,34.3033788913296
26,140560,"True",0.555,0.508,0,-12.851,1,0.108,0.361,0.000968,0.12,0.961,122.037,4,0,0,0,1,0,0,0,0,0,0,0,1,38.7314721137492
41,254520,"False",0.637,0.818,8,-6.851,1,0.281,0.19,0,0.102,0.599,90.571,4,0,0,1,0,0,0,0,0,0,1,0,0,30.8669528315981
39,180000,"False",0.708,0.782,9,-6.419,1,0.284,0.0507,0,0.251,0.717,94.038,4,0,0,1,0,0,0,0,0,0,1,0,0,29.8407368990632
38,232826,"False",0.844,0.915,0,-4.06,0,0.129,0.393,0.00238,0.0847,0.872,145.997,4,0,0,1,0,0,0,0,0,0,1,0,0,31.7742297428507
41,279720,"False",0.66,0.728,10,-6.177,0,0.337,0.178,0,0.0516,0.594,91.101,4,0,0,1,0,0,0,0,0,0,1,0,0,31.269996895453
44,226040,"False",0.789,0.899,6,-6.363,1,0.138,0.125,0,0.103,0.847,97.999,4,0,0,1,0,0,0,0,0,0,1,0,0,28.1263719903704
41,217400,"False",0.763,0.577,10,-7.085,0,0.125,0.0875,0.00163,0.101,0.658,90.015,4,0,0,1,0,0,0,0,0,0,1,0,0,31.5417016584675
37,188666,"False",0.518,0.918,4,-5.548,0,0.276,0.325,0,0.79,0.62,98.777,4,0,0,1,0,0,0,0,0,0,1,0,0,33.7089628923697
41,212826,"False",0.817,0.619,5,-6.922,0,0.0542,0.263,0.00317,0.0889,0.614,103.041,4,0,0,1,0,0,0,0,0,0,1,0,0,32.2502975328545
36,327836,"False",0.721,0.741,0,-6.597,1,0.0354,0.441,0.00849,0.0775,0.977,131.001,4,0,0,1,0,0,0,0,0,0,1,0,0,27.2285455231478
37,206760,"False",0.817,0.771,5,-5.132,1,0.087,0.704,0,0.0885,0.76,111.099,4,0,0,1,0,0,0,0,0,0,1,0,0,30.4650583293215
40,194293,"False",0.689,0.564,6,-7.276,1,0.126,0.149,0.941,0.0909,0.758,87.474,4,0,0,1,0,0,0,0,0,0,1,0,0,27.3985948692945
25,205597,"False",0.353,0.548,2,-5.391,0,0.0332,0.709,0,0.664,0.67,200.152,4,0,0,1,0,0,0,0,0,0,1,0,0,33.8815975355838
32,253097,"False",0.824,0.72,6,-8.189,0,0.142,0.416,0.101,0.102,0.374,116.982,4,0,0,1,0,0,0,0,0,0,1,0,0,30.9749495068634
36,195040,"False",0.725,0.618,9,-9.842,0,0.046,0.325,0.000133,0.384,0.479,112.681,5,0,0,1,0,0,0,0,0,0,1,0,0,32.4011408054096
33,246613,"False",0.522,0.672,7,-9.058,0,0.039,0.0785,0.418,0.0864,0.75,155.833,4,0,0,1,0,0,0,0,0,0,1,0,0,26.4347921702135
35,220670,"False",0.618,0.945,4,-4.49,0,0.112,0.0372,0.00323,0.257,0.76,169.967,4,0,0,1,0,0,0,0,0,0,1,0,0,29.8133173448621
33,267853,"False",0.864,0.623,5,-5.966,1,0.0344,0.452,0.00967,0.105,0.84,132.008,4,0,0,1,0,0,0,0,0,0,1,0,0,28.2397099369045
35,148000,"False",0.483,0.994,4,-6.676,0,0.0762,0.000444,0.765,0.057,0.702,182.051,4,0,0,1,0,0,0,0,0,0,1,0,0,25.7140677373789
33,321351,"False",0.721,0.654,7,-7.877,0,0.0231,0.314,1.28e-05,0.828,0.826,102.978,4,0,0,1,0,0,0,0,0,0,1,0,0,30.4333954411756
34,219071,"False",0.793,0.658,2,-6.332,1,0.0552,0.652,1.11e-06,0.082,0.96,114.039,4,0,0,1,0,0,0,0,0,0,1,0,0,29.9823248903625
35,303120,"False",0.702,0.689,4,-6.112,0,0.221,0.152,0,0.0878,0.242,84.063,4,0,0,1,0,0,0,0,0,0,1,0,0,34.064766491242
36,247000,"False",0.688,0.864,10,-4.957,0,0.151,0.269,0.000172,0.0357,0.667,180.052,4,0,0,1,0,0,0,0,0,0,1,0,0,32.5206445928221
0,356333,"False",0.801,0.736,5,-8.897,1,0.0395,0.343,0.000183,0.0429,0.942,105.009,4,0,0,1,0,0,0,0,0,0,1,0,0,25.0781159142578
29,235567,"False",0.71,0.846,4,-3.981,0,0.0479,0.0798,0.00352,0.395,0.505,118.025,4,0,0,1,0,0,0,0,0,0,1,0,0,35.3239249852416
30,311453,"False",0.724,0.902,7,-6.758,1,0.0322,0.102,0.000205,0.386,0.385,122.023,4,0,0,1,0,0,0,0,0,0,1,0,0,30.6113067840913
30,213992,"False",0.6,0.65,5,-16.989,1,0.0412,0.000416,0.795,0.178,0.868,131.078,4,0,0,1,0,0,0,0,0,0,1,0,0,20.7683637366355
31,289947,"False",0.564,0.903,1,-6.173,1,0.0786,0.0221,0.00198,0.3,0.568,164.047,4,0,0,1,0,0,0,0,0,0,1,0,0,28.9517120602799
31,247226,"False",0.69,0.695,2,-10.241,1,0.036,0.0186,0.00351,0.456,0.564,106.032,4,0,0,1,0,0,0,0,0,0,1,0,0,30.054490480125
30,169066,"False",0.715,0.686,1,-9.727,1,0.036,0.227,0.657,0.11,0.86,130.945,4,0,0,1,0,0,0,0,0,0,1,0,0,25.8298943184156
30,75026,"False",0.596,0.394,10,-12.497,1,0.0334,0.94,0.431,0.321,0.694,97.048,4,0,0,1,0,0,0,0,0,0,1,0,0,28.2143642359017
35,223666,"False",0.73,0.775,1,-8.161,1,0.0372,0.000472,0.00188,0.0833,0.491,107.153,4,0,0,1,0,0,0,0,0,0,1,0,0,31.1237139670404
33,181706,"False",0.657,0.72,9,-6.375,0,0.0858,0.00356,0.000948,0.0809,0.413,142.006,4,0,0,1,0,0,0,0,0,0,1,0,0,34.9252182377749
30,183159,"False",0.801,0.423,9,-4.918,0,0.0703,0.486,0.0106,0.0934,0.468,139.987,4,0,0,1,0,0,0,0,0,0,1,0,0,37.1785064695367
45,133053,"False",0.714,0.44,2,-10.676,1,0.0953,0.319,0.000148,0.0685,0.532,91.997,4,0,0,1,0,0,0,0,0,0,1,0,0,31.4990020945992
28,139133,"False",0.716,0.509,2,-6.926,1,0.0753,0.683,0.891,0.0884,0.374,170.117,4,0,0,1,0,0,0,0,0,0,1,0,0,29.7724252829237
30,252600,"False",0.642,0.933,5,-5.562,1,0.0431,0.00928,2.31e-05,0.337,0.743,131.982,4,0,0,1,0,0,0,0,0,0,1,0,0,31.2612677722747
28,232826,"False",0.634,0.892,9,-4.395,0,0.0519,0.0183,0.000177,0.233,0.648,99.998,4,0,0,1,0,0,0,0,0,0,1,0,0,30.9463865491983
31,235200,"False",0.735,0.864,1,-4.801,1,0.0742,0.00434,0.598,0.765,0.851,90.037,4,0,0,1,0,0,0,0,0,0,1,0,0,26.9502665623574
28,356800,"False",0.789,0.869,8,-6.758,1,0.0482,0.168,0.391,0.0944,0.909,124.947,4,0,0,1,0,0,0,0,0,0,1,0,0,19.6522507710275
27,297360,"False",0.646,0.651,7,-10.789,0,0.0328,0.0025,0.739,0.17,0.672,133.985,4,0,0,1,0,0,0,0,0,0,1,0,0,24.6266037126143
28,191466,"False",0.741,0.564,9,-9.052,1,0.051,0.225,6.71e-05,0.0964,0.359,117.859,4,0,0,1,0,0,0,0,0,0,1,0,0,33.5798709771318
30,220413,"False",0.695,0.514,9,-9.933,1,0.0326,0.283,0.00019,0.116,0.439,132.065,4,0,0,1,0,0,0,0,0,0,1,0,0,32.8340675801732
26,230635,"False",0.598,0.929,7,-4.382,0,0.0629,0.0072,0.406,0.369,0.655,92.603,4,0,0,1,0,0,0,0,0,0,1,0,0,25.6832173213634
30,198213,"False",0.765,0.912,7,-3.823,0,0.153,0.316,1.25e-06,0.0785,0.568,107.999,4,0,0,1,0,0,0,0,0,0,1,0,0,33.9626564517866
31,337882,"False",0.75,0.775,9,-7.086,1,0.0382,0.00914,0.0061,0.075,0.962,119.982,4,0,0,1,0,0,0,0,0,0,1,0,0,25.0373598868779
28,179306,"False",0.39,0.661,7,-9.916,0,0.0321,0.61,0.726,0.298,0.205,123.257,4,0,0,1,0,0,0,0,0,0,1,0,0,31.2559546657653
30,321666,"False",0.551,0.806,11,-8.328,0,0.0558,0.026,0.00122,0.0762,0.671,143.876,4,0,0,1,0,0,0,0,0,0,1,0,0,27.1696253551523
29,158066,"False",0.75,0.855,4,-4.441,0,0.0436,0.0789,0.00157,0.0851,0.879,150.03,3,0,0,1,0,0,0,0,0,0,1,0,0,30.314954362165
29,263146,"False",0.603,0.849,11,-8.917,0,0.0392,0.1,0.138,0.106,0.674,143.027,4,0,0,1,0,0,0,0,0,0,1,0,0,26.1783741512548
28,198720,"False",0.736,0.948,7,-5.486,1,0.0443,0.0586,0.694,0.854,0.848,130.013,4,0,0,1,0,0,0,0,0,0,1,0,0,24.6176732890963
45,224634,"False",0.729,0.866,9,-5.656,1,0.193,0.267,0,0.146,0.711,131.913,4,0,0,1,0,0,0,0,0,0,1,0,0,30.7579844942098
49,204521,"False",0.699,0.858,11,-6.603,0,0.089,0.0332,0.000204,0.0978,0.432,115.113,4,0,0,1,0,0,0,0,0,0,1,0,0,34.3777641234551
25,211850,"False",0.795,0.598,0,-7.021,1,0.0329,0.312,0.00807,0.0552,0.883,108.992,4,0,0,1,0,0,0,0,0,0,1,0,0,28.5799390342588
25,180000,"False",0.655,0.774,9,-5.295,0,0.171,0.0283,0.00235,0.0651,0.462,192.004,4,0,0,1,0,0,0,0,0,0,1,0,0,33.1342483827563
24,158040,"False",0.73,0.646,9,-6.751,1,0.0345,0.669,0.00171,0.0866,0.938,98.012,4,0,0,1,0,0,0,0,0,0,1,0,0,30.2501386245118
25,237613,"False",0.498,0.695,4,-6.89,0,0.0335,0.055,9.9e-06,0.126,0.59,175.815,4,0,0,1,0,0,0,0,0,0,1,0,0,32.023992651151
25,183213,"False",0.587,0.686,9,-5.113,0,0.122,0.00428,0.00705,0.0428,0.71,183.938,4,0,0,1,0,0,0,0,0,0,1,0,0,32.9092597161282
24,167217,"False",0.553,0.773,5,-6.446,1,0.0343,0.173,0.865,0.185,0.597,96.617,4,0,0,1,0,0,0,0,0,0,1,0,0,27.2975825331062
27,134008,"False",0.719,0.202,11,-9.86,0,0.0593,0.819,0.000266,0.0692,0.806,75.073,4,0,0,1,0,0,0,0,0,0,1,0,0,27.8744762810495
26,193893,"False",0.893,0.671,11,-8.777,1,0.0619,0.646,0.2,0.117,0.933,99.998,4,0,0,1,0,0,0,0,0,0,1,0,0,29.0886200791375
27,197506,"False",0.608,0.706,1,-10.1,1,0.138,0.00226,0.000728,0.329,0.504,177.914,4,0,0,1,0,0,0,0,0,0,1,0,0,30.6851488937748
28,268580,"False",0.738,0.868,2,-5.411,1,0.061,0.00763,0.0638,0.0844,0.802,119.988,4,0,0,1,0,0,0,0,0,0,1,0,0,25.4687779649017
27,258104,"True",0.776,0.793,7,-7.276,1,0.16,0.0702,7.82e-06,0.288,0.771,112.003,4,0,0,1,0,0,0,0,0,0,1,0,0,34.4940173414809
27,253293,"False",0.686,0.212,7,-16.961,1,0.0495,0.791,5.73e-05,0.288,0.189,134.12,4,0,0,1,0,0,0,0,0,0,1,0,0,31.9477972708505
28,252106,"False",0.609,0.92,5,-4.989,0,0.034,0.00647,0.143,0.194,0.661,133.924,4,0,0,1,0,0,0,0,0,0,1,0,0,28.225167615308
28,262480,"False",0.555,0.665,3,-10.47,0,0.0622,0.0352,0.596,0.116,0.399,178.064,4,0,0,1,0,0,0,0,0,0,1,0,0,26.574784886509
26,210266,"False",0.594,0.305,7,-12.028,1,0.0482,0.718,0.0231,0.108,0.694,166.7,4,0,0,1,0,0,0,0,0,0,1,0,0,28.7342622756335
29,274346,"False",0.731,0.747,11,-6.612,0,0.0305,0.0136,0.0301,0.09,0.962,125.98,4,0,0,1,0,0,0,0,0,0,1,0,0,27.7960248634968
44,124840,"False",0.631,0.502,5,-10.195,1,0.242,0.835,3.75e-05,0.155,0.776,156.183,4,0,0,1,0,0,0,0,0,0,1,0,0,28.6461863880414
53,436840,"False",0.588,0.576,6,-6.945,0,0.0367,0.218,0.0357,0.172,0.66,129.155,4,0,0,1,0,0,0,0,0,0,1,0,0,26.4305225580308
24,203000,"False",0.868,0.367,5,-13.304,0,0.039,0.303,0.0066,0.0895,0.522,130.038,4,0,0,1,0,0,0,0,0,0,1,0,0,32.1140378027698
24,237584,"False",0.547,0.627,10,-7.311,0,0.0359,0.0513,0.00145,0.112,0.615,174.967,4,0,0,1,0,0,0,0,0,0,1,0,0,31.7165627144618
25,322700,"False",0.683,0.536,4,-8.362,0,0.0465,0.115,0.692,0.179,0.845,83.986,4,0,0,1,0,0,0,0,0,0,1,0,0,23.8314231624773
25,37702,"False",0.549,0.489,4,-13.621,0,0.0458,0.35,0.926,0.122,0.648,77.593,1,0,0,1,0,0,0,0,0,0,1,0,0,22.2422515947827
25,250080,"True",0.659,0.74,7,-6.524,1,0.198,0.108,0,0.115,0.91,190.001,4,0,0,1,0,0,0,0,0,0,1,0,0,32.0212930619949
24,166866,"False",0.776,0.788,1,-7.785,1,0.18,0.0732,0.0578,0.0773,0.871,99.91,4,0,0,1,0,0,0,0,0,0,1,0,0,27.8287974712593
25,217674,"False",0.699,0.62,7,-4.885,1,0.185,0.0887,0,0.17,0.311,158.04,4,0,0,1,0,0,0,0,0,0,1,0,0,34.5926235950416
25,169800,"False",0.786,0.729,11,-8.323,0,0.0425,0.0484,0.844,0.151,0.907,100.995,4,0,0,1,0,0,0,0,0,0,1,0,0,23.5970310255003
25,173071,"False",0.821,0.779,10,-4.283,0,0.113,0.0976,0,0.0659,0.464,105.003,4,0,0,1,0,0,0,0,0,0,1,0,0,35.3110267360543
25,285880,"False",0.575,0.295,2,-19.252,0,0.204,0.877,0.000763,0.336,0.564,79.991,4,0,0,1,0,0,0,0,0,0,1,0,0,27.9770332647981
23,428853,"False",0.854,0.928,0,-7.29,1,0.0621,0.152,0.0189,0.0481,0.782,122.487,4,0,0,1,0,0,0,0,0,0,1,0,0,27.1017963662357
23,205511,"False",0.646,0.701,5,-6.938,0,0.0444,0.00283,0.00146,0.0414,0.944,172.055,4,0,0,1,0,0,0,0,0,0,1,0,0,30.26580423767
25,279376,"False",0.588,0.745,9,-5.754,0,0.0886,0.515,0,0.179,0.432,95.071,4,0,0,1,0,0,0,0,0,0,1,0,0,34.1803504477311
27,348826,"False",0.605,0.842,1,-9.482,1,0.0553,0.0133,0.664,0.341,0.39,116.151,4,0,0,1,0,0,0,0,0,0,1,0,0,20.1205522860475
26,224586,"False",0.736,0.951,4,-3.983,0,0.0436,0.0149,0.329,0.0833,0.932,116.001,4,0,0,1,0,0,0,0,0,0,1,0,0,26.5492625671372
27,226613,"False",0.768,0.91,7,-2.398,1,0.0343,0.015,0.000121,0.143,0.96,123.023,4,0,0,1,0,0,0,0,0,0,1,0,0,30.4808481430256
21,181655,"False",0.589,0.827,5,-6.01,1,0.0337,0.0239,0.154,0.174,0.911,117.74,4,0,0,1,0,0,0,0,0,0,1,0,0,28.0709088843141
24,407295,"False",0.625,0.703,9,-5.571,0,0.132,0.172,0.00493,0.174,0.487,114.113,4,0,0,1,0,0,0,0,0,0,1,0,0,29.0467513312049
23,268040,"False",0.566,0.621,7,-5.62,1,0.0263,0.00773,0.0323,0.257,0.402,150.033,4,0,0,1,0,0,0,0,0,0,1,0,0,34.1416480152785
23,214306,"False",0.571,0.845,7,-6.674,1,0.0837,0.0484,0.734,0.139,0.586,128.627,4,0,0,1,0,0,0,0,0,0,1,0,0,25.7708445208592
24,142226,"False",0.558,0.778,0,-6.747,1,0.0304,0.000658,0.663,0.134,0.385,131.049,4,0,0,1,0,0,0,0,0,0,1,0,0,31.8547161774774
23,271080,"False",0.677,0.268,7,-20.8,1,0.22,0.817,0.152,0.694,0.62,151.64,4,0,0,1,0,0,0,0,0,0,1,0,0,26.4859403362969
21,255122,"False",0.699,0.493,7,-8.809,1,0.227,0.0737,2.39e-05,0.0669,0.528,140.029,4,0,0,1,0,0,0,0,0,0,1,0,0,30.2893484459084
21,232800,"False",0.753,0.514,3,-8.159,1,0.055,0.474,0.00147,0.184,0.65,120.073,4,0,0,1,0,0,0,0,0,0,1,0,0,30.3359951424081
21,290693,"False",0.586,0.827,7,-6.044,1,0.0453,0.00549,0.888,0.0435,0.809,167.962,4,0,0,1,0,0,0,0,0,0,1,0,0,21.9919116095528
22,231493,"False",0.7,0.344,0,-20.913,1,0.477,0.862,0.00386,0.138,0.473,89.845,4,0,0,1,0,0,0,0,0,0,1,0,0,28.3957595424996
22,344840,"False",0.445,0.833,9,-7.373,0,0.0279,0.00256,0.736,0.167,0.652,116.012,4,0,0,1,0,0,0,0,0,0,1,0,0,24.0111310073293
22,336000,"False",0.764,0.681,4,-7.947,0,0.0366,0.015,0.00336,0.114,0.807,123.986,3,0,0,1,0,0,0,0,0,0,1,0,0,25.0373601418803
22,478197,"False",0.617,0.868,0,-7.344,1,0.0404,0.554,0.559,0.0738,0.913,122.883,4,0,0,1,0,0,0,0,0,0,1,0,0,21.8986409734261
20,259660,"False",0.615,0.704,11,-7.582,0,0.0922,0.331,0,0.156,0.489,100.019,4,0,0,1,0,0,0,0,0,0,1,0,0,32.9253504794597
