"track_id","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre",".pred"
"6b4mWoXrscyajbLOB2qwfG",29,279068,"False",0.399,0.461,3,-10.694,1,0.0411,0.157,5.52e-05,0.116,0.205,96.591,4,"acoustic",42.6514272531951
"55G6uXo1fyBQ58YL3O2ygf",29,157000,"False",0.48,0.6,0,-8.976,1,0.0398,0.24,0,0.533,0.944,92.545,4,"acoustic",40.6864414844138
"7pgxSWFaZqPukb2oes8M5W",49,155904,"False",0.737,0.391,2,-7.934,1,0.068,0.807,0,0.367,0.836,93.936,4,"acoustic",38.019137656482
"54gjtcoJgDxt7jpnpwSy0o",28,246786,"False",0.656,0.826,4,-3.929,1,0.0323,0.00453,3.65e-06,0.0791,0.894,117.648,4,"acoustic",38.0042441175914
"1snd92ICpwulLUilLfDZFq",48,219650,"False",0.597,0.334,11,-8.559,1,0.0279,0.86,0,0.123,0.342,134.94,4,"acoustic",44.192480395033
"2WQRPsMOrbeqms7JgmmVv3",41,214784,"False",0.613,0.346,7,-11.33,1,0.0398,0.89,0.913,0.0994,0.128,95.981,4,"acoustic",39.4093201534071
"1qHiDbTJI7GB62W3BBFigx",47,216040,"False",0.61,0.796,10,-5.431,1,0.0656,0.0365,0,0.274,0.51,159.944,4,"acoustic",42.3668702760109
"5QRt4QovcONoIVzwnlkU7z",49,201861,"False",0.637,0.46,3,-9.07,1,0.0384,0.855,4.8e-05,0.114,0.345,93.955,4,"acoustic",43.866520381302
"0DCmkHy3eZl8ht8OciCZk8",30,98000,"False",0.315,0.516,1,-8.112,0,0.0622,0.859,0.947,0.115,0.184,188.325,3,"acoustic",34.4825595529047
"3tBS9yN7auzP4PeAEzfGEg",27,182306,"False",0.625,0.776,9,-7.354,1,0.0354,0.0299,0,0.23,0.617,88.002,4,"acoustic",38.5222775477219
"3NxSIxMnq9tDmQtoyHQqte",41,219640,"False",0.594,0.744,6,-10.096,0,0.0304,0.648,0.00305,0.261,0.778,102.344,4,"acoustic",37.6293542528584
"2xUM2CBmLcvdldtDtPmrfx",27,174124,"False",0.466,0.14,9,-13.118,1,0.0301,0.921,0.00659,0.358,0.351,147.328,3,"acoustic",37.2524045992795
"25wiOYoBrS6ITwcPGlTSXi",27,250987,"False",0.636,0.776,7,-4.765,1,0.0362,0.00662,5.47e-06,0.0741,0.402,95.999,4,"acoustic",42.8928340713461
"27C0RwdWb6l4j8UGT5LZrR",27,212960,"False",0.615,0.312,2,-10.054,1,0.0301,0.727,8.29e-05,0.256,0.354,135.145,4,"acoustic",42.3577394402525
"3NigHcNkAIUpS1cNbiqNl8",28,174709,"False",0.645,0.626,7,-7.551,1,0.0364,0.259,0.00887,0.115,0.307,118.585,4,"acoustic",45.6265706098839
"1xKzXsdfSXCQNO9cOYQOGL",27,244821,"False",0.662,0.268,10,-7.394,1,0.0358,0.858,0,0.11,0.394,111.594,4,"acoustic",42.7137923388336
"7nixLKx5skJBEKyiqZmdp7",39,193876,"False",0.748,0.428,6,-7.019,1,0.0314,0.542,0,0.0994,0.565,115.067,4,"acoustic",39.1458999878315
"65P0LJJh9vEa5yR6S2xIZR",51,186503,"False",0.817,0.305,6,-7.73,1,0.0451,0.874,0,0.115,0.52,148.017,3,"acoustic",40.8626089983225
"5lZVXDJI3PnnYxBNwNXQgH",54,172633,"False",0.591,0.269,0,-8.554,1,0.0301,0.911,0,0.0945,0.246,124.441,4,"acoustic",45.2028232372145
"1m3Lsbhkn6yL8apzsCiukd",46,183337,"False",0.802,0.183,8,-17.1,1,0.403,0.809,0,0.109,0.664,91.078,4,"acoustic",33.7266578399634
"26TzE0IIiuqPKLaWfcsj4C",16,240640,"False",0.543,0.329,4,-9.46,1,0.0449,0.69,0,0.112,0.141,136.549,3,"acoustic",43.6255328481693
"4OaLdPqqqrtfLPFqSna89W",46,229519,"False",0.397,0.312,0,-10.504,1,0.0307,0.772,0,0.117,0.141,179.605,4,"acoustic",40.6120755643606
"0iAkkPHwTkS1nC2vbcw3Ms",26,317146,"False",0.747,0.294,2,-10.272,1,0.0366,0.956,2.37e-05,0.104,0.412,119.948,4,"acoustic",41.6022821710134
"6e2lt5O6aOUGQ8BWSo0gNr",48,199880,"False",0.585,0.441,7,-9.271,0,0.0311,0.501,0.534,0.0967,0.0591,114.091,4,"acoustic",45.6297927831453
"1o95Vc19sHgVwk20YwNPvR",28,73066,"True",0.495,0.531,0,-6.372,1,0.0582,0.696,0,0.165,0.827,155.227,4,"acoustic",39.4140263512929
"4VG8zYHXRHQ8AJLpUc4kMO",28,185250,"False",0.582,0.541,8,-5.499,1,0.059,0.324,0,0.0646,0.562,154.871,4,"acoustic",42.4184946920583
"7rIBp3U5Igzn44l7Z7mOtE",48,241466,"False",0.782,0.684,1,-5.774,1,0.0398,0.021,0,0.125,0.858,108.171,4,"acoustic",39.4795722831245
"5vk20vCA4C23pXxFhtbBTx",54,233488,"False",0.601,0.372,3,-6.148,1,0.0292,0.835,0,0.129,0.444,146.086,4,"acoustic",42.8499343601248
"0NHPxGWfcBbCHBrFm3yaix",43,200227,"False",0.605,0.396,1,-7.586,1,0.0667,0.387,0,0.0556,0.325,132.08,4,"acoustic",39.5983624111227
"2xkMeEvHnRhj2URvART1yE",27,245600,"False",0.532,0.928,9,-1.963,0,0.0397,0.108,0.0291,0.201,0.808,113.927,3,"acoustic",30.9229950974716
"2YGu3QpHqj5AHtS8RzFQdW",45,186373,"False",0.539,0.356,7,-9.749,1,0.0321,0.764,0.00154,0.127,0.489,73.703,4,"acoustic",37.942360464488
"7qANzA00oGRCWhpHgbVzkO",26,199866,"False",0.673,0.424,8,-11.49,1,0.0305,0.3,0,0.229,0.709,115.038,4,"acoustic",37.1392605392011
"1SPZoobx8PZYoZP9xBXl6P",26,210901,"False",0.489,0.124,9,-10.145,1,0.0436,0.952,0,0.243,0.257,91.386,4,"acoustic",36.4476313955267
"7fMxaup9mYP470sT9I71Od",26,111641,"True",0.37,0.703,7,-6.765,1,0.0755,0.366,0,0.394,0.482,143.848,4,"acoustic",36.8970742646604
"7n8U8nb1U1yafqgqlZirnf",27,162293,"True",0.741,0.66,2,-5.116,1,0.0408,0.521,8.14e-06,0.0941,0.856,81.061,4,"acoustic",45.2163526266252
"6hDBkm6B8HF9B4oATW28YN",47,182000,"False",0.629,0.441,9,-4.614,1,0.126,0.0339,0,0.234,0.782,78.177,4,"acoustic",38.4427087792217
"5MZYOtR8fcaZoWzweBNdMm",57,247683,"False",0.627,0.246,1,-11.41,1,0.0342,0.788,0,0.118,0.52,141.303,4,"acoustic",41.3541118427463
"6iIylwvWuTqFRhvXMn09KF",49,206451,"False",0.683,0.459,11,-8.848,1,0.119,0.257,0.000102,0.0759,0.287,93.083,4,"acoustic",45.3633689974979
"5hVKGw1OXBCEZgRWFUilk7",44,252567,"False",0.375,0.298,1,-11.928,1,0.0395,0.822,0,0.137,0.425,174.03,4,"acoustic",39.4990061422149
"5JYT9U8oafWV5JtTa7hG09",46,118878,"False",0.768,0.331,6,-6.687,1,0.0292,0.576,0,0.216,0.663,107.044,4,"acoustic",38.9980228341471
"1iAevgb0bInqyeE85Z6Ra3",26,177613,"False",0.417,0.264,7,-10.353,1,0.0328,0.279,0,0.0966,0.501,86.328,4,"acoustic",36.6672497299979
"3D1PuFi2U8lmtdWRZcCz1f",58,157600,"False",0.507,0.399,9,-10.917,0,0.0358,0.871,0.000377,0.113,0.225,115.588,4,"acoustic",40.1453854718469
"1Q6A7Uy4vXDfcnigKgwPZp",26,201866,"False",0.382,0.9,7,-4.938,1,0.0685,0.018,0,0.0911,0.644,79.965,4,"acoustic",38.107348919337
"5ZZDntOE2nYjjq7Uh2mZcJ",26,73501,"False",0.712,0.933,0,-2.773,1,0.0509,0.326,0,0.286,0.865,152.02,3,"acoustic",37.1578067825778
"0T3LR3C4dUD11wdgLm0Xoz",26,168240,"False",0.44,0.947,7,-3.115,1,0.0652,0.0477,9.95e-06,0.0488,0.892,185.147,4,"acoustic",36.3352767654911
"4ysmODoF5WXlBlGkyWfu7J",26,232815,"False",0.654,0.834,9,-4.436,1,0.0425,0.0172,0.000229,0.089,0.904,139.377,4,"acoustic",37.6258904772563
"4uPvXmXGjYOOqhbRMmS9XU",26,270920,"False",0.446,0.787,11,-7.334,1,0.0714,0.0328,0,0.141,0.586,125.642,4,"acoustic",40.154340065676
"7sGEiBshBJXKRnvyIq3LUB",42,170712,"False",0.444,0.316,2,-7.751,1,0.0429,0.841,0,0.138,0.571,201.64,4,"acoustic",39.4809180317633
"56twDecxsQon61crfEXrA5",40,217777,"False",0.654,0.135,6,-10.535,0,0.033,0.938,0,0.0983,0.16,100.027,4,"acoustic",43.324031538903
"2TDVIt8rGuXEN6IvMIy5iW",47,189732,"False",0.627,0.307,6,-6.994,1,0.0313,0.742,0,0.106,0.471,104.669,4,"acoustic",41.8907516636764
"7lr1Qj5i2emYCPqUiIyFcz",43,181819,"False",0.655,0.0883,0,-19,0,0.0488,0.971,0.897,0.109,0.373,119.985,4,"acoustic",35.9519837092824
"3mlAmyipgcFX5F3EXllJh2",56,210186,"False",0.737,0.295,0,-7.179,1,0.0332,0.83,0,0.0984,0.369,107.107,4,"acoustic",43.0065075909407
"5tn4ViAVQvGNRvzFIzOnGm",25,282387,"False",0.614,0.441,10,-9.375,1,0.0294,0.76,4.18e-05,0.142,0.148,117.991,4,"acoustic",41.6786729476106
"0D1Kp0dQ6ZSbeI5n14XHTp",39,281213,"False",0.652,0.263,0,-9.836,1,0.0447,0.758,2.69e-06,0.106,0.192,119.957,4,"acoustic",41.7856933005666
"2V2mEnBBn4HsDRNxuVJvwP",26,300626,"False",0.755,0.918,8,-3.558,1,0.0397,0.356,2.23e-06,0.319,0.634,111.017,4,"acoustic",36.5745962810647
"0ZFq3raMFdXllZJoTbBRnQ",26,133500,"False",0.586,0.115,7,-20.442,1,0.0563,0.836,0.926,0.11,0.885,179.941,4,"acoustic",27.0905594449996
"5Z01kGFWQcQA3XBRxjAzAJ",37,213620,"False",0.674,0.52,0,-10.106,1,0.0511,0.272,2.41e-06,0.151,0.422,116.029,4,"acoustic",41.9652884537618
"4UXZoNGOQ42aV5uXCkLuYm",26,246773,"False",0.675,0.366,2,-13.493,1,0.0759,0.719,0.00105,0.191,0.411,72.662,4,"acoustic",38.5538865337915
"3pgXwvxj2qqTOfsUxxQ8nE",25,126951,"False",0.608,0.15,11,-12.729,1,0.0321,0.863,0,0.124,0.434,81.988,4,"acoustic",43.1411420202192
"2BWIhAOGhnA7hR6YvXCPsC",26,274133,"False",0.279,0.498,4,-8.52,1,0.035,0.217,0,0.348,0.492,183.874,4,"acoustic",41.2155014265253
"3ZoefygM1VYbvEYXXRNAY2",27,197266,"True",0.308,0.854,4,-8.006,1,0.0494,0.0593,0.00718,0.903,0.689,193.395,4,"acoustic",37.0958694506977
"28WClWvliFajAplluwtX2J",43,230746,"False",0.527,0.578,7,-8.65,1,0.0327,0.197,3.34e-05,0.102,0.405,148.134,4,"acoustic",43.958293005822
"32gazF6n0vQfcaLLCE3Cp3",51,248483,"False",0.456,0.285,0,-7.999,1,0.0298,0.856,4.26e-06,0.192,0.228,177.561,3,"acoustic",40.7008673111773
"1Llvr4v5Y0rZtm494ak7oh",45,247704,"False",0.655,0.502,8,-7.962,1,0.0349,0.579,0,0.117,0.368,123.931,4,"acoustic",42.6563261754814
"0tu4zWxyFV1Djbf4hLY3xP",26,326706,"False",0.474,0.727,2,-5.892,1,0.0329,0.123,2.82e-06,0.244,0.83,79.633,4,"acoustic",36.06407065958
"4QVZZAO7LDFjsbWemhTN5y",26,273480,"False",0.333,0.266,8,-6.42,1,0.0318,0.951,3.32e-05,0.108,0.33,129.249,4,"acoustic",38.7717399941641
"2WihaIEZnX9dNRinCebwUj",52,213900,"False",0.649,0.336,7,-6.823,1,0.0322,0.782,0,0.0942,0.337,95.988,4,"acoustic",43.3564470150125
"08HbvgCt7APoTp6Vmk7ho1",25,372600,"False",0.542,0.0325,11,-18.346,1,0.0452,0.964,0.000855,0.105,0.288,131.935,4,"acoustic",36.9278586931082
"7ccurrFI92e3hBtU02WgTL",47,236840,"False",0.369,0.319,2,-12.088,1,0.0288,0.752,0.000837,0.154,0.476,160.359,4,"acoustic",39.699075759174
"3eocijVoKZ340ZIkvsatUc",25,167999,"False",0.566,0.835,7,-7.985,1,0.0377,0.0167,0.0326,0.172,0.549,95.009,4,"acoustic",39.0910915640785
"75i8nGJoT6Q2znZNNhUmk3",26,191552,"True",0.448,0.821,7,-6.405,1,0.0328,0.566,0,0.339,0.618,104.687,4,"acoustic",38.3174087012508
"5Bfdu7gVB7njCCCQHC0kkI",26,144009,"False",0.446,0.621,10,-5.065,1,0.037,0.721,0,0.0881,0.867,113.896,4,"acoustic",36.2906587046998
"1epXnhFfFToKeugQWBCsQg",26,196226,"True",0.633,0.832,0,-6.84,1,0.0863,0.0274,7.57e-06,0.0957,0.838,130.912,4,"acoustic",40.7889471598287
"5aBpIqXfktr9SSwyAi8Hlj",29,180920,"False",0.621,0.294,9,-13.468,1,0.11,0.558,2.54e-05,0.0946,0.728,78.599,4,"acoustic",33.9526069537508
"3zVMv0mxjnJRw2BX5ryCqT",26,217293,"False",0.303,0.506,9,-6.89,1,0.0325,0.496,0,0.178,0.412,161.463,3,"acoustic",38.2450588685864
"4Ds4bq6aqOSAp1T7DikOi4",44,318360,"False",0.58,0.8,6,-7.528,1,0.345,0.281,0,0.0708,0.483,81.303,4,"afrobeat",31.1640719282593
"660JNfrBV1K41iYGOh7ClC",43,258359,"False",0.711,0.515,2,-8.238,0,0.0514,0.679,0.000324,0.0971,0.679,90.91,4,"afrobeat",25.6196846453401
"00LmM2QLGpfb5NC7PC7qqZ",43,172440,"False",0.506,0.876,2,-5.877,0,0.316,0.194,1.86e-06,0.353,0.676,124.218,5,"afrobeat",29.1363263729507
"0J4hFHpfCAlJOdrtcm04vz",40,177240,"False",0.619,0.781,1,-6.548,1,0.333,0.148,0,0.183,0.728,182.026,4,"afrobeat",27.0561378828136
"3BGxXQJWeLAEcwNKRFUxYA",38,232826,"False",0.844,0.915,0,-4.06,0,0.129,0.393,0.00238,0.0847,0.872,145.997,4,"afrobeat",28.2496695749853
"0fAmpdONIYsxiP27CwnzLJ",38,161342,"False",0.67,0.273,7,-10.77,1,0.0388,0.946,0.00136,0.179,0.443,128.87,4,"afrobeat",33.9887850459788
"1YuVO6AipAn5U1VoG1RBGN",37,138480,"False",0.755,0.709,1,-5.066,0,0.289,0.0528,0,0.0825,0.657,140.989,4,"afrobeat",29.3585172063202
"3j0d73FhRaRKlasGXXKZMu",36,146000,"False",0.437,0.357,4,-7.6,0,0.0294,0.676,1.11e-06,0.118,0.26,120.088,4,"afrobeat",32.338394683948
"3hhC43A13GnvLnvhSXemhN",41,217400,"False",0.763,0.577,10,-7.085,0,0.125,0.0875,0.00163,0.101,0.658,90.015,4,"afrobeat",26.4139787767237
"02HQGyk9aGfleS1epTFtnJ",42,226648,"False",0.633,0.805,2,-5.523,0,0.0329,0.0529,0,0.146,0.925,143.028,4,"afrobeat",25.8073900338339
"633yLLOTvQTEdvDD4XVnsw",44,227640,"False",0.83,0.604,0,-5.25,0,0.0355,0.563,0.00108,0.221,0.82,144.008,4,"afrobeat",26.0124201341983
"31RfYWiC3WcExsZtqDMvdS",41,212826,"False",0.817,0.619,5,-6.922,0,0.0542,0.263,0.00317,0.0889,0.614,103.041,4,"afrobeat",26.811672874137
"3EYGVS7euI1GTiYkKBOSfk",45,223600,"False",0.526,0.711,6,-4.373,0,0.0465,0.585,0,0.0728,0.651,176.27,4,"afrobeat",27.3706186596444
"2e1FJPgVRQZFT53QKUR7BD",41,243373,"False",0.651,0.861,11,-6.625,0,0.109,0.43,0,0.981,0.8,98.474,4,"afrobeat",27.4795861587338
"5XJMVJoq9otQBf2lMbxagJ",39,249600,"False",0.634,0.393,7,-9.583,1,0.0283,0.35,0.000987,0.151,0.54,87.996,4,"afrobeat",29.7484944116501
"2zQt5C0AIv27RhfJCRZdZ4",39,309493,"False",0.776,0.8,8,-4.704,0,0.0438,0.00631,0.0731,0.35,0.583,143.989,4,"afrobeat",27.7913891923202
"4kSYNMfWnruGsc9knR15xV",38,269986,"False",0.486,0.867,1,-5.237,1,0.0892,0.129,0.00176,0.0731,0.358,109.003,4,"afrobeat",30.8292394381838
"6nFxTIa7abSSk8GzZFO1zB",37,265200,"False",0.611,0.738,4,-7.341,0,0.0443,0.142,0.00837,0.0575,0.725,119.791,4,"afrobeat",25.078418904544
"2CTzBqhD3xitdqHzEaGoiz",37,105360,"False",0.674,0.518,0,-6.658,1,0.0806,0.733,3.81e-06,0.085,0.554,133.935,5,"afrobeat",30.483152960636
"0Hr2RaY7XnE0Qj7ljHGfMw",36,140280,"False",0.717,0.784,6,-5.138,0,0.0353,0.73,0.0126,0.0851,0.978,168.146,4,"afrobeat",27.1869655927523
"4BKI37hGrod94ofXtVycYL",37,206760,"False",0.817,0.771,5,-5.132,1,0.087,0.704,0,0.0885,0.76,111.099,4,"afrobeat",26.1325306320733
"2Y3x5VcEAxLNmVHxQOE0jB",64,67720,"False",0.778,0.399,1,-8.984,1,0.0858,0.0751,0.835,0.103,0.321,137.305,4,"afrobeat",28.3516220923358
"3vo1FajskK841e2gcxHpqB",33,246613,"False",0.522,0.672,7,-9.058,0,0.039,0.0785,0.418,0.0864,0.75,155.833,4,"afrobeat",24.4011991089445
"0seSNElilcmQH2T0gY5zyY",35,220670,"False",0.618,0.945,4,-4.49,0,0.112,0.0372,0.00323,0.257,0.76,169.967,4,"afrobeat",28.3206468395976
"0afpxm7xkeXwj7KYzmS5Uc",33,267853,"False",0.864,0.623,5,-5.966,1,0.0344,0.452,0.00967,0.105,0.84,132.008,4,"afrobeat",25.9816493421556
"0YM62MzsqtMsbCS0E89bvx",35,242373,"False",0.683,0.823,9,-6.475,1,0.0559,0.138,0.067,0.176,0.837,120.03,4,"afrobeat",23.687510092859
"6iqj4S2j6HZOAxyE1i5OXs",35,246568,"False",0.614,0.209,7,-11.445,1,0.0327,0.868,0.000676,0.182,0.416,119.948,4,"afrobeat",33.5922471509464
"7zMJ0Pgmv9Jcx1skiTp3RV",35,303120,"False",0.702,0.689,4,-6.112,0,0.221,0.152,0,0.0878,0.242,84.063,4,"afrobeat",32.0721305746625
"1aAhNjAqKqUFQ93uesAytf",37,148905,"False",0.383,0.711,0,-8.113,1,0.0671,0.174,0.000572,0.16,0.432,137.036,4,"afrobeat",29.6465730287707
"2abpx1FO9dhMg16Q59iWL4",32,220653,"False",0.795,0.664,11,-10.679,1,0.0519,0.188,0.89,0.172,0.854,136.029,4,"afrobeat",24.1318218304507
"5vilhku7KUCbRlog1d0lBy",34,199360,"False",0.422,0.862,7,-6.534,0,0.153,0.602,0.00904,0.294,0.826,80.526,3,"afrobeat",26.672832922545
"177aS2QdvkU2reVZoXBw1G",32,261552,"False",0.795,0.573,0,-9.838,1,0.0554,0.403,0.004,0.102,0.65,135.123,4,"afrobeat",25.7811439387922
"0YLkH00Doh7W1IEEo9BA71",34,213680,"False",0.6,0.826,2,-5.654,1,0.0476,0.0555,0,0.0835,0.77,98.046,4,"afrobeat",25.7617098935723
"0uWCzZzI1A2yxreko4iEib",35,214960,"False",0.797,0.99,11,-8.001,0,0.0458,0.000375,0.419,0.0333,0.926,125.023,4,"afrobeat",27.0974402326494
"3U8py45D86LbBF6jZtaxMH",0,265586,"False",0.817,0.794,0,-8.324,1,0.0752,0.0563,0.229,0.0687,0.921,116.423,4,"afrobeat",23.6760672213804
"19Oj8jiVAn3qRr0DhlLU1j",34,273426,"False",0.54,0.945,1,-5.021,1,0.271,0.315,0,0.405,0.551,92.013,4,"afrobeat",35.0322950284653
"37IbDeC2CfODD3OGcAO8Vd",19,355840,"False",0.361,0.31,9,-12.102,1,0.0398,0.802,0.687,0.128,0.408,177.659,4,"afrobeat",29.7837121165234
"7CJkTdcKr5NSlgSBAKTTD5",34,306750,"False",0.74,0.8,7,-6.65,0,0.0422,0.211,0.0969,0.11,0.763,96.998,4,"afrobeat",25.3729745091637
"2oOMI7Jf9Lo2801cgqepQf",34,210870,"False",0.806,0.573,6,-9.905,0,0.0557,0.317,0.125,0.149,0.696,104.994,4,"afrobeat",25.072848056377
"25WjhzidELBiE8WBROJIRs",29,235567,"False",0.71,0.846,4,-3.981,0,0.0479,0.0798,0.00352,0.395,0.505,118.025,4,"afrobeat",33.8672718685433
"4iCQH7UCZiB1Tj35BPKFoN",33,237026,"True",0.658,0.715,10,-7.416,0,0.269,0.0174,0,0.307,0.543,189.895,4,"afrobeat",33.2615532720447
"63TbBqehgYbVYaj7vt7OAf",30,232826,"False",0.881,0.834,0,-5.625,1,0.175,0.216,3.97e-05,0.127,0.941,94.967,4,"afrobeat",25.9247024174673
"6sJRYw9CnzDyZ3mBOAVtNN",33,303213,"False",0.758,0.819,11,-5.945,0,0.0528,0.0646,0.000168,0.138,0.827,117.971,4,"afrobeat",25.1115061479955
"3T7LettdukEd5Kf1s6MII4",31,78880,"False",0.588,0.711,0,-8.105,1,0.038,0.924,0.00698,0.31,0.951,145.818,3,"afrobeat",28.0298220127804
"3TcfOu4zC7qIXJEz30egWs",35,239920,"False",0.744,0.771,6,-9.034,0,0.0892,0.608,0.052,0.103,0.661,149.822,4,"afrobeat",26.1451730833143
"0eaOuJKKnxlUoQqgMnEait",31,406573,"False",0.535,0.644,0,-8.617,0,0.0442,0.543,0.918,0.0939,0.744,149.872,4,"afrobeat",25.5794122853929
"3apWATxafGDKl8YxTwbiTx",31,267997,"False",0.713,0.605,1,-8.45,1,0.0348,0.733,3.13e-06,0.552,0.885,100.014,4,"afrobeat",25.6515502461865
"79V8ZpQFYAICfLFHEhJq7T",30,75026,"False",0.596,0.394,10,-12.497,1,0.0334,0.94,0.431,0.321,0.694,97.048,4,"afrobeat",27.878971856083
"7skh6P9IoZ4wQBqTHd0xku",33,181706,"False",0.657,0.72,9,-6.375,0,0.0858,0.00356,0.000948,0.0809,0.413,142.006,4,"afrobeat",30.5500062707815
"7COvgWy22fTEwQWcc5bBZd",30,160948,"False",0.777,0.598,2,-13.803,0,0.0412,0.023,0.89,0.106,0.684,100.007,4,"afrobeat",25.4812443114323
"6qXJn6TJ6bTajeRdGApJ47",30,183159,"False",0.801,0.423,9,-4.918,0,0.0703,0.486,0.0106,0.0934,0.468,139.987,4,"afrobeat",30.4360671839642
"3V9QiKuxrKSX5TspNd0MlV",42,180973,"False",0.605,0.835,6,-6.477,0,0.14,0.0764,0,0.122,0.903,171.958,4,"afrobeat",26.58685182926
"3ZYakLJ3Qva6MlVXmxnjmv",27,243560,"False",0.497,0.916,9,-3.984,1,0.103,0.0774,1.97e-05,0.0635,0.934,136.705,4,"afrobeat",28.0582557552762
"3H4VxEjsbVroJdqIYkWE3z",28,139133,"False",0.716,0.509,2,-6.926,1,0.0753,0.683,0.891,0.0884,0.374,170.117,4,"afrobeat",30.2370228647793
"3aYnx0DinQBKrjS5OjSDEq",29,337493,"False",0.501,0.911,7,-6.49,0,0.154,0.0342,0.165,0.512,0.724,82.34,1,"afrobeat",25.7576363688941
"793VAZ2ErvDgTgJmvlwRVW",26,230635,"False",0.598,0.929,7,-4.382,0,0.0629,0.0072,0.406,0.369,0.655,92.603,4,"afrobeat",28.6338890364655
"1sTIyJ58UqaMxjGllmkzx2",28,142333,"False",0.738,0.925,0,-4.205,1,0.0429,0.0125,0.836,0.153,0.704,131.065,4,"afrobeat",26.5294985630086
"6CdWVVb0fEm68YrJFHSOI2",31,337882,"False",0.75,0.775,9,-7.086,1,0.0382,0.00914,0.0061,0.075,0.962,119.982,4,"afrobeat",24.3654663349194
"6k0eY0m3EDzcV2tFSHGcnw",28,220306,"False",0.667,0.548,8,-4.813,1,0.0298,0.0181,0.739,0.206,0.823,104.668,4,"afrobeat",26.4229284298466
"5gqFvca45ESaMKJo40t19k",28,190000,"False",0.718,0.428,5,-13.17,1,0.0307,0.676,0.00865,0.159,0.551,139.956,4,"afrobeat",29.3474506851635
"1vScxuyEa7X1HSP1HXLqZb",29,434600,"False",0.827,0.359,7,-12.863,1,0.0909,0.332,0.703,0.0911,0.684,135.421,4,"afrobeat",25.2259288529331
"0CgaxyFnvXznq6GCM6XJeW",28,202040,"False",0.51,0.933,9,-4.89,1,0.18,0.0185,0,0.278,0.789,176.083,4,"afrobeat",30.0990320827045
"5Tjwl3oPSCD2o0nkAbiGW0",29,200026,"False",0.552,0.499,2,-12.078,1,0.131,0.65,0.0685,0.117,0.665,131.952,4,"afrobeat",25.8354034638458
"4icYKOgfJLxp44GNWEZqyJ",45,224634,"False",0.729,0.866,9,-5.656,1,0.193,0.267,0,0.146,0.711,131.913,4,"afrobeat",27.249030359882
"4DLl7PmnqhrYN6hDRO9Whu",27,105438,"False",0.667,0.218,4,-10.563,0,0.0351,0.941,1.45e-06,0.191,0.224,113.842,4,"afrobeat",37.0376193148111
"6DU07zLVPOlPqqybYpQZDn",25,183213,"False",0.587,0.686,9,-5.113,0,0.122,0.00428,0.00705,0.0428,0.71,183.938,4,"afrobeat",26.6515863435736
"2Fc99kfkQ1S2RilXcd6xIU",24,167217,"False",0.553,0.773,5,-6.446,1,0.0343,0.173,0.865,0.185,0.597,96.617,4,"afrobeat",25.6957362912818
"5w7iYWCPAuf9CYfD9LkGJH",26,193893,"False",0.893,0.671,11,-8.777,1,0.0619,0.646,0.2,0.117,0.933,99.998,4,"afrobeat",24.5072133951771
"1z38CbWAVCe8mJ9r4uWTAa",27,197506,"False",0.608,0.706,1,-10.1,1,0.138,0.00226,0.000728,0.329,0.504,177.914,4,"afrobeat",29.9025462412878
"4PYtKS83Cg2UZa6rKrePyT",28,268580,"False",0.738,0.868,2,-5.411,1,0.061,0.00763,0.0638,0.0844,0.802,119.988,4,"afrobeat",23.4153517525618
"4KoSQS6Bs9ZjgkdvR7UFJM",29,249520,"False",0.732,0.825,4,-7.509,0,0.0453,0.0707,0.00598,0.204,0.79,117.893,4,"afrobeat",24.4278456946341
"0aRBk8abP2vA3wl7GV74SA",25,479053,"False",0.802,0.702,5,-7.722,0,0.0525,0.229,0.581,0.173,0.855,113.073,4,"afrobeat",24.656487180479
"39xIDaeOVTKlUpSAwaG5Jr",28,258160,"False",0.583,0.932,4,-7.734,0,0.0762,0.00208,0.0119,0.0674,0.492,96.899,4,"afrobeat",32.1077565449993
"05B4ROjViZEHFGATQzPQJI",26,210266,"False",0.594,0.305,7,-12.028,1,0.0482,0.718,0.0231,0.108,0.694,166.7,4,"afrobeat",26.261286596114
"5IDX3criNsV6KTvV5gTfa9",25,175026,"False",0.561,0.346,6,-17.938,1,0.0555,0.701,0.0129,0.0922,0.775,112.232,4,"afrobeat",26.3749388837282
"2JiDOs6xcdRVkMVtssm7NM",22,201116,"False",0.568,0.901,2,-5.337,1,0.0983,0.0894,0.000215,0.184,0.745,78.567,4,"afrobeat",26.1111861308338
"3ObBmm3X92aff7Dct4drkj",56,251400,"False",0.815,0.602,7,-10.192,0,0.196,0.3,0.00548,0.0737,0.805,109.704,4,"afrobeat",24.202164256899
"7bCFRx6rAl9nZpKMm0QAOs",25,285880,"False",0.575,0.295,2,-19.252,0,0.204,0.877,0.000763,0.336,0.564,79.991,4,"afrobeat",29.1001627014861
"3lUTTvpsqOJGm28TZYgIGn",24,221406,"False",0.723,0.951,7,-5.076,1,0.0467,0.0681,0.0034,0.0478,0.762,110.076,4,"afrobeat",28.969453362993
"33j8pvz67cQFfKX6PshhXH",23,265086,"False",0.457,0.332,0,-10.365,1,0.0356,0.791,8.22e-06,0.102,0.305,164.096,3,"afrobeat",32.6199532470029
